record_id,agency,category,brand_exact,product_exact,agency_status_exact,certification_or_symbol,certification_recorded,symbol_required_for_approval,physical_symbol_independently_observed,in_list_1_approved_only_when_bearing_symbol,in_list_2,in_list_3,in_list_4,conditions_exact,plain_language_explanation,official_source_url,source_location,checked_date,verification_status
STARK-item-RNQ8PLQA,STAR-K,Scotch,Aberfeldy,13,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RNQ8PLQA,"STAR-K all_liquor listing, item block item-RNQ8PLQA (imported row index 57)",2026-08-11,verified_against_current_official_source
STARK-item-SXO15NK3,STAR-K,Scotch,Aberfeldy,15,Approved,,False,false,no_evidence,False,True,False,False,(EXCEPTION: Aberfeldy 15 Limited Edition in Red Wine Casks are NOT APPROVED.),STAR-K approves this Scotch without requiring a kosher symbol on the bottle. Condition recorded by STAR-K: (EXCEPTION: Aberfeldy 15 Limited Edition in Red Wine Casks are NOT APPROVED.),https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SXO15NK3,"STAR-K all_liquor listing, item block item-SXO15NK3 (imported row index 58)",2026-08-11,verified_against_current_official_source
STARK-item-4JMU810I,STAR-K,Scotch,Aberfeldy,15 - Limited Edition in Red Wine Casks,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4JMU810I,"STAR-K all_liquor listing, item block item-4JMU810I (imported row index 59)",2026-08-11,verified_against_current_official_source
STARK-item-T8MUJPEU,STAR-K,Scotch,Aberfeldy,17,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-T8MUJPEU,"STAR-K all_liquor listing, item block item-T8MUJPEU (imported row index 60)",2026-08-11,verified_against_current_official_source
STARK-item-1G730P4Q,STAR-K,Scotch,Aberfeldy,21,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1G730P4Q,"STAR-K all_liquor listing, item block item-1G730P4Q (imported row index 61)",2026-08-11,verified_against_current_official_source
STARK-item-2Q5WORXI,STAR-K,Scotch,Aberlour,Aberlour,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2Q5WORXI,"STAR-K all_liquor listing, item block item-2Q5WORXI (imported row index 62)",2026-08-11,verified_against_current_official_source
STARK-item-VFEXPF13,STAR-K,Scotch,Aberlour,White Oak,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VFEXPF13,"STAR-K all_liquor listing, item block item-VFEXPF13 (imported row index 63)",2026-08-11,verified_against_current_official_source
STARK-item-WOCQ5HUU,STAR-K,Scotch,Ailsa Bay,Ailsa Bay,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WOCQ5HUU,"STAR-K all_liquor listing, item block item-WOCQ5HUU (imported row index 69)",2026-08-11,verified_against_current_official_source
STARK-item-XYAKJJOM,STAR-K,Scotch,Ailsa Bay,Release 1.2 Sweet Smoke,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XYAKJJOM,"STAR-K all_liquor listing, item block item-XYAKJJOM (imported row index 70)",2026-08-11,verified_against_current_official_source
STARK-item-WDINS2LY,STAR-K,Scotch,AnCnoc,12,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WDINS2LY,"STAR-K all_liquor listing, item block item-WDINS2LY (imported row index 82)",2026-08-11,verified_against_current_official_source
STARK-item-3G0XG9W3,STAR-K,Scotch,AnCnoc,16,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3G0XG9W3,"STAR-K all_liquor listing, item block item-3G0XG9W3 (imported row index 83)",2026-08-11,verified_against_current_official_source
STARK-item-RDCRVJOM,STAR-K,Scotch,AnCnoc,22,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RDCRVJOM,"STAR-K all_liquor listing, item block item-RDCRVJOM (imported row index 84)",2026-08-11,verified_against_current_official_source
STARK-item-TNAKALIE,STAR-K,Scotch,AnCnoc,35,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TNAKALIE,"STAR-K all_liquor listing, item block item-TNAKALIE (imported row index 85)",2026-08-11,verified_against_current_official_source
STARK-item-RP7U7ZXI,STAR-K,Scotch,AnCnoc,2005 Distillery Bottling Cask #428,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RP7U7ZXI,"STAR-K all_liquor listing, item block item-RP7U7ZXI (imported row index 86)",2026-08-11,verified_against_current_official_source
STARK-item-2TV5XLJ7,STAR-K,Scotch,AnCnoc,Cutter (Peated),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2TV5XLJ7,"STAR-K all_liquor listing, item block item-2TV5XLJ7 (imported row index 87)",2026-08-11,verified_against_current_official_source
STARK-item-34TXCMDY,STAR-K,Scotch,AnCnoc,Flaughter (Peated),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-34TXCMDY,"STAR-K all_liquor listing, item block item-34TXCMDY (imported row index 88)",2026-08-11,verified_against_current_official_source
STARK-item-332T8QZQ,STAR-K,Scotch,AnCnoc,Peathearts,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-332T8QZQ,"STAR-K all_liquor listing, item block item-332T8QZQ (imported row index 89)",2026-08-11,verified_against_current_official_source
STARK-item-2S41SO6Y,STAR-K,Scotch,AnCnoc,Peatlands,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2S41SO6Y,"STAR-K all_liquor listing, item block item-2S41SO6Y (imported row index 90)",2026-08-11,verified_against_current_official_source
STARK-item-1JXBIJQE,STAR-K,Scotch,AnCnoc,Peter Arkle Travel Retail,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1JXBIJQE,"STAR-K all_liquor listing, item block item-1JXBIJQE (imported row index 91)",2026-08-11,verified_against_current_official_source
STARK-item-Y98DYLIE,STAR-K,Scotch,AnCnoc,Rascan,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Y98DYLIE,"STAR-K all_liquor listing, item block item-Y98DYLIE (imported row index 92)",2026-08-11,verified_against_current_official_source
STARK-item-RQYYBVBQ,STAR-K,Scotch,AnCnoc,Rutter (Peated),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RQYYBVBQ,"STAR-K all_liquor listing, item block item-RQYYBVBQ (imported row index 93)",2026-08-11,verified_against_current_official_source
STARK-item-1I67DMB7,STAR-K,Scotch,AnCnoc,Tushkar,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1I67DMB7,"STAR-K all_liquor listing, item block item-1I67DMB7 (imported row index 94)",2026-08-11,verified_against_current_official_source
STARK-item-UX9EPMB7,STAR-K,Scotch,Ardbeg,10 (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this Scotch ONLY if the bottle actually bears the OU symbol. Without that symbol on the bottle it is not approved.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UX9EPMB7,"STAR-K all_liquor listing, item block item-UX9EPMB7 (imported row index 109)",2026-08-11,verified_against_current_official_source
STARK-item-WTX5U79M,STAR-K,Scotch,Ardbeg,17 Year Old,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WTX5U79M,"STAR-K all_liquor listing, item block item-WTX5U79M (imported row index 110)",2026-08-11,verified_against_current_official_source
STARK-item-YDTROAV7,STAR-K,Scotch,Ardbeg,21 Year Old,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YDTROAV7,"STAR-K all_liquor listing, item block item-YDTROAV7 (imported row index 111)",2026-08-11,verified_against_current_official_source
STARK-item-X4VX093E,STAR-K,Scotch,Ardbeg,1977 Vintage,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-X4VX093E,"STAR-K all_liquor listing, item block item-X4VX093E (imported row index 112)",2026-08-11,verified_against_current_official_source
STARK-item-VJZBF6EU,STAR-K,Scotch,Ardbeg,1998 Still Young,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VJZBF6EU,"STAR-K all_liquor listing, item block item-VJZBF6EU (imported row index 113)",2026-08-11,verified_against_current_official_source
STARK-item-38M8YFDI,STAR-K,Scotch,Ardbeg,1998 Very Young (2004) 6 YO,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-38M8YFDI,"STAR-K all_liquor listing, item block item-38M8YFDI (imported row index 114)",2026-08-11,verified_against_current_official_source
STARK-item-T03H14K3,STAR-K,Scotch,Ardbeg,Airigh Nam Beist Vintage 1990 (Arry nam Baysht),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-T03H14K3,"STAR-K all_liquor listing, item block item-T03H14K3 (imported row index 115)",2026-08-11,verified_against_current_official_source
STARK-item-WRIGDS3E,STAR-K,Scotch,Ardbeg,Alligator,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WRIGDS3E,"STAR-K all_liquor listing, item block item-WRIGDS3E (imported row index 116)",2026-08-11,verified_against_current_official_source
STARK-item-S1WSQX6I,STAR-K,Scotch,Ardbeg,Almost There (9 Year Old),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-S1WSQX6I,"STAR-K all_liquor listing, item block item-S1WSQX6I (imported row index 117)",2026-08-11,verified_against_current_official_source
STARK-item-SZ5OL2QA,STAR-K,Scotch,Ardbeg,Auriverdes,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SZ5OL2QA,"STAR-K all_liquor listing, item block item-SZ5OL2QA (imported row index 118)",2026-08-11,verified_against_current_official_source
STARK-item-V8685O6Y,STAR-K,Scotch,Ardbeg,Blasda,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-V8685O6Y,"STAR-K all_liquor listing, item block item-V8685O6Y (imported row index 119)",2026-08-11,verified_against_current_official_source
STARK-item-XH42JQZQ,STAR-K,Scotch,Ardbeg,Corryvecken,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XH42JQZQ,"STAR-K all_liquor listing, item block item-XH42JQZQ (imported row index 120)",2026-08-11,verified_against_current_official_source
STARK-item-2XPEJEJQ,STAR-K,Scotch,Ardbeg,Kelpie (Ardbeg Day),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2XPEJEJQ,"STAR-K all_liquor listing, item block item-2XPEJEJQ (imported row index 121)",2026-08-11,verified_against_current_official_source
STARK-item-1NRK4CPY,STAR-K,Scotch,Ardbeg,Kelpie (Committee members),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1NRK4CPY,"STAR-K all_liquor listing, item block item-1NRK4CPY (imported row index 122)",2026-08-11,verified_against_current_official_source
STARK-item-YR2UYSTI,STAR-K,Scotch,Ardbeg,Supernova 2010,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YR2UYSTI,"STAR-K all_liquor listing, item block item-YR2UYSTI (imported row index 123)",2026-08-11,verified_against_current_official_source
STARK-item-RUR9XOAA,STAR-K,Scotch,Ardbeg,Twenty Something 22 Year Old (1996) 2018,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RUR9XOAA,"STAR-K all_liquor listing, item block item-RUR9XOAA (imported row index 124)",2026-08-11,verified_against_current_official_source
STARK-item-313P4TQA,STAR-K,Scotch,Ardbeg,Uigeadail,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-313P4TQA,"STAR-K all_liquor listing, item block item-313P4TQA (imported row index 125)",2026-08-11,verified_against_current_official_source
STARK-item-VOLO7USM,STAR-K,Scotch,Ardmore,1996 20 Year Old,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VOLO7USM,"STAR-K all_liquor listing, item block item-VOLO7USM (imported row index 126)",2026-08-11,verified_against_current_official_source
STARK-item-S5P2CQ53,STAR-K,Scotch,Ardmore,Legacy Scotch,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-S5P2CQ53,"STAR-K all_liquor listing, item block item-S5P2CQ53 (imported row index 127)",2026-08-11,verified_against_current_official_source
STARK-item-UENVRSYU,STAR-K,Scotch,Ardmore,Tradition (White & Brown can),Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UENVRSYU,"STAR-K all_liquor listing, item block item-UENVRSYU (imported row index 128)",2026-08-11,verified_against_current_official_source
STARK-item-TAUL6ZYA,STAR-K,Scotch,Ardmore,Traditional Cask,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TAUL6ZYA,"STAR-K all_liquor listing, item block item-TAUL6ZYA (imported row index 129)",2026-08-11,verified_against_current_official_source
STARK-item-Z2ZNDUMA,STAR-K,Scotch,Arran,10,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Z2ZNDUMA,"STAR-K all_liquor listing, item block item-Z2ZNDUMA (imported row index 131)",2026-08-11,verified_against_current_official_source
STARK-item-X2FASUV7,STAR-K,Scotch,Arran,12,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-X2FASUV7,"STAR-K all_liquor listing, item block item-X2FASUV7 (imported row index 132)",2026-08-11,verified_against_current_official_source
STARK-item-YAD48WPY,STAR-K,Scotch,Arran,14,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YAD48WPY,"STAR-K all_liquor listing, item block item-YAD48WPY (imported row index 133)",2026-08-11,verified_against_current_official_source
STARK-item-1KBXMYJQ,STAR-K,Scotch,Arran,16,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1KBXMYJQ,"STAR-K all_liquor listing, item block item-1KBXMYJQ (imported row index 134)",2026-08-11,verified_against_current_official_source
STARK-item-2U0Q2ZDI,STAR-K,Scotch,Arran,Robert Burns,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2U0Q2ZDI,"STAR-K all_liquor listing, item block item-2U0Q2ZDI (imported row index 135)",2026-08-11,verified_against_current_official_source
STARK-item-358KG27A,STAR-K,Scotch,Arran,The Arran Malt,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-358KG27A,"STAR-K all_liquor listing, item block item-358KG27A (imported row index 136)",2026-08-11,verified_against_current_official_source
STARK-item-S7VSL2CM,STAR-K,Scotch,Auchentoshan,11 Bordeaux Cask Matured,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-S7VSL2CM,"STAR-K all_liquor listing, item block item-S7VSL2CM (imported row index 144)",2026-08-11,verified_against_current_official_source
STARK-item-UGTL147E,STAR-K,Scotch,Auchentoshan,12,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UGTL147E,"STAR-K all_liquor listing, item block item-UGTL147E (imported row index 145)",2026-08-11,verified_against_current_official_source
STARK-item-RN8Q33O3,STAR-K,Scotch,Auchentoshan,16 Year Old Bourbon Cask,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RN8Q33O3,"STAR-K all_liquor listing, item block item-RN8Q33O3 (imported row index 146)",2026-08-11,verified_against_current_official_source
STARK-item-1BXHSWG3,STAR-K,Scotch,Auchentoshan,18 (when bearing KLBD),Approved,KLBD,True,true,no_evidence,True,False,True,False,,STAR-K approves this Scotch ONLY if the bottle actually bears the KLBD symbol. Without that symbol on the bottle it is not approved.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1BXHSWG3,"STAR-K all_liquor listing, item block item-1BXHSWG3 (imported row index 147)",2026-08-11,verified_against_current_official_source
STARK-item-VQRFF6Z7,STAR-K,Scotch,Auchentoshan,21,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VQRFF6Z7,"STAR-K all_liquor listing, item block item-VQRFF6Z7 (imported row index 148)",2026-08-11,verified_against_current_official_source
STARK-item-25GIJE53,STAR-K,Scotch,Auchentoshan,1957,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-25GIJE53,"STAR-K all_liquor listing, item block item-25GIJE53 (imported row index 149)",2026-08-11,verified_against_current_official_source
STARK-item-1UIO4CAA,STAR-K,Scotch,Auchentoshan,1977,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1UIO4CAA,"STAR-K all_liquor listing, item block item-1UIO4CAA (imported row index 150)",2026-08-11,verified_against_current_official_source
STARK-item-RWXY71IU,STAR-K,Scotch,Auchentoshan,1978 (when bearing KLBD),Approved,KLBD,True,true,no_evidence,True,False,True,False,,STAR-K approves this Scotch ONLY if the bottle actually bears the KLBD symbol. Without that symbol on the bottle it is not approved.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RWXY71IU,"STAR-K all_liquor listing, item block item-RWXY71IU (imported row index 151)",2026-08-11,verified_against_current_official_source
STARK-item-W1O9U8TY,STAR-K,Scotch,Auchentoshan,1979,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-W1O9U8TY,"STAR-K all_liquor listing, item block item-W1O9U8TY (imported row index 152)",2026-08-11,verified_against_current_official_source
STARK-item-ZKKVOBHI,STAR-K,Scotch,Auchentoshan,1988,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZKKVOBHI,"STAR-K all_liquor listing, item block item-ZKKVOBHI (imported row index 153)",2026-08-11,verified_against_current_official_source
STARK-item-XAM200NQ,STAR-K,Scotch,Auchentoshan,1998,Not Approved,,False,,no_evidence,False,False,False,True,,STAR-K lists this Scotch as Not Approved. Do not use it.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XAM200NQ,"STAR-K all_liquor listing, item block item-XAM200NQ (imported row index 154)",2026-08-11,verified_against_current_official_source
STARK-item-XC3PRNTY,STAR-K,Scotch,Auchentoshan,American Oak,Approved,,False,false,no_evidence,False,True,False,False,,STAR-K approves this Scotch without requiring a kosher symbol on the bottle.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XC3PRNTY,"STAR-K all_liquor listing, item block item-XC3PRNTY (imported row index 155)",2026-08-11,verified_against_current_official_source
STARK-item-3LUA8XAU,STAR-K,Scotch,Auchentoshan,Classic (when bearing KLBD),Approved,KLBD,True,true,no_evidence,True,False,True,False,,STAR-K approves this Scotch ONLY if the bottle actually bears the KLBD symbol. Without that symbol on the bottle it is not approved.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3LUA8XAU,"STAR-K all_liquor listing, item block item-3LUA8XAU (imported row index 156)",2026-08-11,verified_against_current_official_source
