record_id,agency,category,brand_exact,product_exact,agency_status_exact,certification_or_symbol,certification_recorded,symbol_required_for_approval,physical_symbol_independently_observed,in_list_1_approved_only_when_bearing_symbol,in_list_2,in_list_3,in_list_4,conditions_exact,plain_language_explanation,official_source_url,source_location,checked_date,verification_status
STARK-item-RMANB5TI,STAR-K,Liqueur,Binyamina,Binyamina (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RMANB5TI,"STAR-K all_liquor listing, item block item-RMANB5TI (imported row index 313)",2026-08-11,verified_against_current_official_source
STARK-item-3LBULE9M,STAR-K,Liqueur,DeKuyper,Assorted Liqueurs (when bearing OU Pareve),Approved,OU Pareve,True,true,no_evidence,True,False,True,False,Only when bearing Kosher symbol,STAR-K approves this ONLY if the bottle bears the OU Pareve certification. Condition recorded by STAR-K: Only when bearing Kosher symbol,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3LBULE9M,"STAR-K all_liquor listing, item block item-3LBULE9M (imported row index 825)",2026-08-11,verified_against_current_official_source
STARK-item-RR3N887E,STAR-K,Liqueur,DeKuyper,Root Beer 40°,Approved,OU,True,,no_evidence,False,True,False,False,Certified By OU,STAR-K approves this liqueur without requiring a kosher symbol on the bottle. Condition recorded by STAR-K: Certified By OU,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RR3N887E,"STAR-K all_liquor listing, item block item-RR3N887E (imported row index 826)",2026-08-11,verified_against_current_official_source
STARK-item-TEQLIESM,STAR-K,Liqueur,Dettling,Honey Cherry Liquer (Honigkirschlikor) (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TEQLIESM,"STAR-K all_liquor listing, item block item-TEQLIESM (imported row index 864)",2026-08-11,verified_against_current_official_source
STARK-item-W9J2RJ0Y,STAR-K,Liqueur,Dettling,Kirschliker (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-W9J2RJ0Y,"STAR-K all_liquor listing, item block item-W9J2RJ0Y (imported row index 867)",2026-08-11,verified_against_current_official_source
STARK-item-3HQGUPUU,STAR-K,Liqueur,Disaronno,Amaretto (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,Only when bearing Kosher symbol,STAR-K approves this ONLY if the bottle bears the OU certification. Condition recorded by STAR-K: Only when bearing Kosher symbol,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3HQGUPUU,"STAR-K all_liquor listing, item block item-3HQGUPUU (imported row index 887)",2026-08-11,verified_against_current_official_source
STARK-item-YSJ2VL93,STAR-K,Liqueur,Disaronno,Disaronno (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YSJ2VL93,"STAR-K all_liquor listing, item block item-YSJ2VL93 (imported row index 888)",2026-08-11,verified_against_current_official_source
STARK-item-4V0N1G3E,STAR-K,Liqueur,Drambuie,Drambuie (when bearing MK Manchester),Approved,MK Manchester,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the MK Manchester certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4V0N1G3E,"STAR-K all_liquor listing, item block item-4V0N1G3E (imported row index 909)",2026-08-11,verified_against_current_official_source
STARK-item-SDCC8MUE,STAR-K,Liqueur,Godiva Liqueurs,Dark Chocolate Liquor (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SDCC8MUE,"STAR-K all_liquor listing, item block item-SDCC8MUE (imported row index 1093)",2026-08-11,verified_against_current_official_source
STARK-item-YW736N5M,STAR-K,Liqueur,Jim Beam,Honey Bourbon Whiskey (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YW736N5M,"STAR-K all_liquor listing, item block item-YW736N5M (imported row index 1354)",2026-08-11,verified_against_current_official_source
STARK-item-1KW2ST4Q,STAR-K,Liqueur,Jim Beam,Red Stag Black Cherry (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1KW2ST4Q,"STAR-K all_liquor listing, item block item-1KW2ST4Q (imported row index 1358)",2026-08-11,verified_against_current_official_source
STARK-item-SW05AI53,STAR-K,Liqueur,Jim Beam,Red Stag Black Cherry (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SW05AI53,"STAR-K all_liquor listing, item block item-SW05AI53 (imported row index 1359)",2026-08-11,verified_against_current_official_source
STARK-item-2UUU8VXI,STAR-K,Liqueur,Jim Beam,Red Stag Black Cherry - New Zealand (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2UUU8VXI,"STAR-K all_liquor listing, item block item-2UUU8VXI (imported row index 1360)",2026-08-11,verified_against_current_official_source
STARK-item-XEFQJZHI,STAR-K,Liqueur,Jim Beam,Red Stag Black Cherry- New Zealand (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XEFQJZHI,"STAR-K all_liquor listing, item block item-XEFQJZHI (imported row index 1361)",2026-08-11,verified_against_current_official_source
STARK-item-35SOMXQA,STAR-K,Liqueur,Jim Beam,Red Stag Honey Tea (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-35SOMXQA,"STAR-K all_liquor listing, item block item-35SOMXQA (imported row index 1362)",2026-08-11,verified_against_current_official_source
STARK-item-4PXFUKW3,STAR-K,Liqueur,Jim Beam,Red Stag Honey Tea (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4PXFUKW3,"STAR-K all_liquor listing, item block item-4PXFUKW3 (imported row index 1363)",2026-08-11,verified_against_current_official_source
STARK-item-3Q1JETLY,STAR-K,Liqueur,Jim Beam,Red Stag Spiced (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3Q1JETLY,"STAR-K all_liquor listing, item block item-3Q1JETLY (imported row index 1364)",2026-08-11,verified_against_current_official_source
STARK-item-VHI1FEQU,STAR-K,Liqueur,Jumbie,Rum Liqueur (When bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,Only when bearing Kosher symbol,STAR-K approves this ONLY if the bottle bears the OU certification. Condition recorded by STAR-K: Only when bearing Kosher symbol,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VHI1FEQU,"STAR-K all_liquor listing, item block item-VHI1FEQU (imported row index 1390)",2026-08-11,verified_against_current_official_source
STARK-item-2HFXAJQE,STAR-K,Liqueur,Leroux,Assorted Liqueurs (Pareve | when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,Only when bearing Kosher symbol,STAR-K approves this ONLY if the bottle bears the OU certification. Condition recorded by STAR-K: Only when bearing Kosher symbol,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2HFXAJQE,"STAR-K all_liquor listing, item block item-2HFXAJQE (imported row index 1578)",2026-08-11,verified_against_current_official_source
STARK-item-TJ8EGPJ7,STAR-K,Liqueur,Lucid,Absinthe Superiure (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TJ8EGPJ7,"STAR-K all_liquor listing, item block item-TJ8EGPJ7 (imported row index 1617)",2026-08-11,verified_against_current_official_source
STARK-item-V4N6GORQ,STAR-K,Liqueur,Lucid,Absinthe Supériure (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-V4N6GORQ,"STAR-K all_liquor listing, item block item-V4N6GORQ (imported row index 1618)",2026-08-11,verified_against_current_official_source
STARK-item-3QDRPLJ7,STAR-K,Liqueur,Luxardo,Assorted Liqueurs (when bearing KLBD),Approved,KLBD,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KLBD certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3QDRPLJ7,"STAR-K all_liquor listing, item block item-3QDRPLJ7 (imported row index 1622)",2026-08-11,verified_against_current_official_source
STARK-item-SOGL4VBQ,STAR-K,Liqueur,Peter Heering,Cherry (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SOGL4VBQ,"STAR-K all_liquor listing, item block item-SOGL4VBQ (imported row index 1834)",2026-08-11,verified_against_current_official_source
STARK-item-REKF87ZQ,STAR-K,Liqueur,Peter Heering,Coffee (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-REKF87ZQ,"STAR-K all_liquor listing, item block item-REKF87ZQ (imported row index 1835)",2026-08-11,verified_against_current_official_source
STARK-item-U8DWGCG3,STAR-K,Liqueur,R. Jelinek,Pear Williams (when bearing STAR-K or OU),Approved,STAR-K; OU,True,true,no_evidence,True,False,True,False,,"STAR-K approves this ONLY if the bottle bears the STAR-K, OU certification.",https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-U8DWGCG3,"STAR-K all_liquor listing, item block item-U8DWGCG3 (imported row index 1858)",2026-08-11,verified_against_current_official_source
STARK-item-TYEFIX6I,STAR-K,Liqueur,R. Jelinek,Slivovitz (when bearing STAR-K or OU),Approved,STAR-K; OU,True,true,no_evidence,True,False,True,False,,"STAR-K approves this ONLY if the bottle bears the STAR-K, OU certification.",https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TYEFIX6I,"STAR-K all_liquor listing, item block item-TYEFIX6I (imported row index 1859)",2026-08-11,verified_against_current_official_source
STARK-item-WH02C2S3,STAR-K,Liqueur,Sabra,Coffee Liqueur (Pareve | when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WH02C2S3,"STAR-K all_liquor listing, item block item-WH02C2S3 (imported row index 1922)",2026-08-11,verified_against_current_official_source
STARK-item-U8B9XZYA,STAR-K,Liqueur,Sabra,Orange Chocolate Liqueur (Pareve | when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-U8B9XZYA,"STAR-K all_liquor listing, item block item-U8B9XZYA (imported row index 1923)",2026-08-11,verified_against_current_official_source
STARK-item-XR0IBF5M,STAR-K,Liqueur,Sabra,Orange Liqueur (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XR0IBF5M,"STAR-K all_liquor listing, item block item-XR0IBF5M (imported row index 1924)",2026-08-11,verified_against_current_official_source
STARK-item-SYSP1ZFQ,STAR-K,Liqueur,Sauza Agave Cocktails,Assorted Cocktail Varieties (when bearing STAR-K),Approved,STAR-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the STAR-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SYSP1ZFQ,"STAR-K all_liquor listing, item block item-SYSP1ZFQ (imported row index 2045)",2026-08-11,verified_against_current_official_source
STARK-item-XR8VR4MU,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Blue Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XR8VR4MU,"STAR-K all_liquor listing, item block item-XR8VR4MU (imported row index 2066)",2026-08-11,verified_against_current_official_source
STARK-item-Y26O76GM,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Chocolate Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Y26O76GM,"STAR-K all_liquor listing, item block item-Y26O76GM (imported row index 2067)",2026-08-11,verified_against_current_official_source
STARK-item-ZB4IL7AE,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Clear Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZB4IL7AE,"STAR-K all_liquor listing, item block item-ZB4IL7AE (imported row index 2068)",2026-08-11,verified_against_current_official_source
STARK-item-2L1B1947,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Coffee Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2L1B1947,"STAR-K all_liquor listing, item block item-2L1B1947 (imported row index 2069)",2026-08-11,verified_against_current_official_source
STARK-item-3VY6FAXY,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Green Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3VY6FAXY,"STAR-K all_liquor listing, item block item-3VY6FAXY (imported row index 2070)",2026-08-11,verified_against_current_official_source
STARK-item-RI47FJVQ,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Orange Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RI47FJVQ,"STAR-K all_liquor listing, item block item-RI47FJVQ (imported row index 2071)",2026-08-11,verified_against_current_official_source
STARK-item-SS2ZULPI,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Red Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SS2ZULPI,"STAR-K all_liquor listing, item block item-SS2ZULPI (imported row index 2072)",2026-08-11,verified_against_current_official_source
STARK-item-T3ZS0NIA,STAR-K,Liqueur,Senior & Co Curacao Liqueurs,Rum Raisin Curacao of Curacao (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-T3ZS0NIA,"STAR-K all_liquor listing, item block item-T3ZS0NIA (imported row index 2073)",2026-08-11,verified_against_current_official_source
STARK-item-SC2EMKIU,STAR-K,Liqueur,Slingers,Assorted Cocktail Varieties (when bearing STAR-K),Approved,STAR-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the STAR-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SC2EMKIU,"STAR-K all_liquor listing, item block item-SC2EMKIU (imported row index 2086)",2026-08-11,verified_against_current_official_source
STARK-item-WMVF4Q7U,STAR-K,Liqueur,Spirit of Solomon,Assorted Liqueur Varieties (when bearing CRC Hisachdus),Approved,CRC Hisachdus,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the CRC Hisachdus certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WMVF4Q7U,"STAR-K all_liquor listing, item block item-WMVF4Q7U (imported row index 2109)",2026-08-11,verified_against_current_official_source
STARK-item-WMW4M4OM,STAR-K,Liqueur,Starbucks Coffee Liqueur,Starbucks Coffee Liqueur (when bearing OU Pareve),Approved,OU Pareve,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU Pareve certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WMW4M4OM,"STAR-K all_liquor listing, item block item-WMW4M4OM (imported row index 2114)",2026-08-11,verified_against_current_official_source
STARK-item-UCXMOOC3,STAR-K,Liqueur,Sukkah Hill,Sukkah Hill (when bearing Star-K),Approved,Star-K,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the Star-K certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UCXMOOC3,"STAR-K all_liquor listing, item block item-UCXMOOC3 (imported row index 2128)",2026-08-11,verified_against_current_official_source
STARK-item-3C2CDEMA,STAR-K,Liqueur,Traverse City,Cherry Infused (when bearing cRc),Approved,cRc,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the cRc certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3C2CDEMA,"STAR-K all_liquor listing, item block item-3C2CDEMA (imported row index 2242)",2026-08-11,verified_against_current_official_source
STARK-item-Y7Q3XUUE,STAR-K,Liqueur,Zachlawi,Arak (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,Only when bearing Kosher symbol,STAR-K approves this ONLY if the bottle bears the OU certification. Condition recorded by STAR-K: Only when bearing Kosher symbol,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Y7Q3XUUE,"STAR-K all_liquor listing, item block item-Y7Q3XUUE (imported row index 2382)",2026-08-11,verified_against_current_official_source
STARK-item-3GWO7GYU,STAR-K,Liqueur,Zwack,Kosher Silvovitz (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3GWO7GYU,"STAR-K all_liquor listing, item block item-3GWO7GYU (imported row index 2391)",2026-08-11,verified_against_current_official_source
STARK-item-4QUILISM,STAR-K,Liqueur,Zwack,Kosher Slivovitz Reserve (when bearing OU),Approved,OU,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the OU certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4QUILISM,"STAR-K all_liquor listing, item block item-4QUILISM (imported row index 2392)",2026-08-11,verified_against_current_official_source
STARK-item-Z0KJ245M,STAR-K,Liqueur,broVo,+C2 Chocolate Liqueur (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Z0KJ245M,"STAR-K all_liquor listing, item block item-Z0KJ245M (imported row index 2393)",2026-08-11,verified_against_current_official_source
STARK-item-2JHDG6YE,STAR-K,Liqueur,broVo,+DF2 Douglas Fir Liqueur (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2JHDG6YE,"STAR-K all_liquor listing, item block item-2JHDG6YE (imported row index 2394)",2026-08-11,verified_against_current_official_source
STARK-item-3TF7V8R7,STAR-K,Liqueur,broVo,+G2 Ginger Liqueur (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3TF7V8R7,"STAR-K all_liquor listing, item block item-3TF7V8R7 (imported row index 2395)",2026-08-11,verified_against_current_official_source
STARK-item-U6S0DWTI,STAR-K,Liqueur,broVo,Amaro #1 (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-U6S0DWTI,"STAR-K all_liquor listing, item block item-U6S0DWTI (imported row index 2396)",2026-08-11,verified_against_current_official_source
STARK-item-WFQ4SYMA,STAR-K,Liqueur,broVo,Amaro #4 (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WFQ4SYMA,"STAR-K all_liquor listing, item block item-WFQ4SYMA (imported row index 2397)",2026-08-11,verified_against_current_official_source
STARK-item-XPOW81G3,STAR-K,Liqueur,broVo,Amaro #14 (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XPOW81G3,"STAR-K all_liquor listing, item block item-XPOW81G3 (imported row index 2398)",2026-08-11,verified_against_current_official_source
STARK-item-YZMQM2AU,STAR-K,Liqueur,broVo,Boomerang Liqueur (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YZMQM2AU,"STAR-K all_liquor listing, item block item-YZMQM2AU (imported row index 2399)",2026-08-11,verified_against_current_official_source
STARK-item-RGK8VGPY,STAR-K,Liqueur,broVo,Lucky Falernum (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RGK8VGPY,"STAR-K all_liquor listing, item block item-RGK8VGPY (imported row index 2400)",2026-08-11,verified_against_current_official_source
STARK-item-SQI1AIJQ,STAR-K,Liqueur,broVo,Uncharted Rhapsody (when bearing KVH),Approved,KVH,True,true,no_evidence,True,False,True,False,,STAR-K approves this ONLY if the bottle bears the KVH certification.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SQI1AIJQ,"STAR-K all_liquor listing, item block item-SQI1AIJQ (imported row index 2401)",2026-08-11,verified_against_current_official_source
CRC-row1190,cRc,Liqueur,Luxardo,Amaretto di Saschira,Certified,KLBD,True,true,no_evidence,True,False,True,False,Certified when bearing the KLBD logo,cRc certifies this ONLY when the bottle bears the KLBD logo.,https://consumer.crckosher.org/liquor/full-liquor-list/,"cRc full liquor list, table row 1190 (category column = Liqueur)",2026-08-11,verified_against_current_official_source
